scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage,cumulative_forest_pixels,cumulative_background_pixels,cumulative_total_pixels,cumm_forest_percent,cumm_background_percent
Rural,LoveDa/Train/Train/Rural/images_png/1288.png,LoveDa/Train/Train/Rural/masks_png/1288.png,1288.png,1048576,231064,817512,22.035980224609375,77.96401977539062,327637630,308848002,636485632,0.5147604494550475,0.48523955054495244
Urban,LoveDa/Train/Train/Urban/images_png/1489.png,LoveDa/Train/Train/Urban/masks_png/1489.png,1489.png,1048576,230505,818071,21.982669830322266,78.01733016967773,327868135,309666073,637534208,0.5142753610485479,0.4857246389514522
Rural,LoveDa/Train/Train/Rural/images_png/846.png,LoveDa/Train/Train/Rural/masks_png/846.png,846.png,1048576,230016,818560,21.93603515625,78.06396484375,328098151,310484633,638582784,0.5137910999492276,0.48620890005077244
Urban,LoveDa/Train/Train/Urban/images_png/2192.png,LoveDa/Train/Train/Urban/masks_png/2192.png,2192.png,1048576,229565,819011,21.89302444458008,78.10697555541992,328327716,311303644,639631360,0.5133077214975826,0.4866922785024174
Rural,LoveDa/Train/Train/Rural/images_png/1278.png,LoveDa/Train/Train/Rural/masks_png/1278.png,1278.png,1048576,228898,819678,21.82941436767578,78.17058563232422,328556614,312123322,640679936,0.5128248842180068,0.4871751157819932
Rural,LoveDa/Train/Train/Rural/images_png/1071.png,LoveDa/Train/Train/Rural/masks_png/1071.png,1071.png,1048576,228585,819991,21.799564361572266,78.20043563842773,328785199,312943313,641728512,0.5123431370928396,0.4876568629071603
Rural,LoveDa/Train/Train/Rural/images_png/829.png,LoveDa/Train/Train/Rural/masks_png/829.png,829.png,1048576,228287,820289,21.77114486694336,78.22885513305664,329013486,313763602,642777088,0.5118624981231441,0.48813750187685595
Urban,LoveDa/Train/Train/Urban/images_png/1602.png,LoveDa/Train/Train/Urban/masks_png/1602.png,1602.png,1048576,227958,820618,21.739768981933594,78.2602310180664,329241444,314584220,643825664,0.511382913744799,0.4886170862552009
Urban,LoveDa/Train/Train/Urban/images_png/2267.png,LoveDa/Train/Train/Urban/masks_png/2267.png,2267.png,1048576,227849,820727,21.72937393188477,78.27062606811523,329469293,315404947,644874240,0.5109047199652447,0.48909528003475533
Urban,LoveDa/Train/Train/Urban/images_png/1708.png,LoveDa/Train/Train/Urban/masks_png/1708.png,1708.png,1048576,227570,821006,21.70276641845703,78.29723358154297,329696863,316225953,645922816,0.5104276468227436,0.4895723531772564
Rural,LoveDa/Train/Train/Rural/images_png/731.png,LoveDa/Train/Train/Rural/masks_png/731.png,731.png,1048576,226841,821735,21.633243560791016,78.36675643920898,329923704,317047688,646971392,0.5099509933199643,0.4900490066800357
Urban,LoveDa/Train/Train/Urban/images_png/1617.png,LoveDa/Train/Train/Urban/masks_png/1617.png,1617.png,1048576,225908,822668,21.544265747070312,78.45573425292969,330149612,317870356,648019968,0.5094744426147065,0.4905255573852934
Rural,LoveDa/Train/Train/Rural/images_png/1178.png,LoveDa/Train/Train/Rural/masks_png/1178.png,1178.png,1048576,225663,822913,21.52090072631836,78.47909927368164,330375275,318693269,649068544,0.5089990541892598,0.49100094581074016
Urban,LoveDa/Train/Train/Urban/images_png/1924.png,LoveDa/Train/Train/Urban/masks_png/1924.png,1924.png,1048576,225363,823213,21.492290496826172,78.50770950317383,330600638,319516482,650117120,0.5085247378195485,0.4914752621804514
Rural,LoveDa/Train/Train/Rural/images_png/783.png,LoveDa/Train/Train/Rural/masks_png/783.png,783.png,1048576,224457,824119,21.40588760375977,78.59411239624023,330825095,320340601,651165696,0.5080505576878546,0.4919494423121454
Rural,LoveDa/Train/Train/Rural/images_png/1068.png,LoveDa/Train/Train/Rural/masks_png/1068.png,1068.png,1048576,223951,824625,21.35763168334961,78.64236831665039,331049046,321165226,652214272,0.5075771264324618,0.4924228735675382
Urban,LoveDa/Train/Train/Urban/images_png/1371.png,LoveDa/Train/Train/Urban/masks_png/1371.png,1371.png,1048576,223530,825046,21.317481994628903,78.6825180053711,331272576,321990272,653262848,0.5071045705633026,0.49289542943669745
Urban,LoveDa/Train/Train/Urban/images_png/1732.png,LoveDa/Train/Train/Urban/masks_png/1732.png,1732.png,1048576,223178,825398,21.283912658691406,78.7160873413086,331495754,322815670,654311424,0.5066329913261609,0.4933670086738391
Urban,LoveDa/Train/Train/Urban/images_png/1901.png,LoveDa/Train/Train/Urban/masks_png/1901.png,1901.png,1048576,222175,826401,21.18825912475586,78.81174087524414,331717929,323642071,655360000,0.5061613906860352,0.49383860931396484
Rural,LoveDa/Train/Train/Rural/images_png/820.png,LoveDa/Train/Train/Rural/masks_png/820.png,820.png,1048576,220561,828015,21.03433609008789,78.96566390991211,331938490,324470086,656408576,0.5056888379228001,0.49431116207719994
Urban,LoveDa/Train/Train/Urban/images_png/2303.png,LoveDa/Train/Train/Urban/masks_png/2303.png,2303.png,1048576,220397,828179,21.018695831298828,78.98130416870117,332158887,325298265,657457152,0.5052175430589886,0.4947824569410114
Urban,LoveDa/Train/Train/Urban/images_png/1569.png,LoveDa/Train/Train/Urban/masks_png/1569.png,1569.png,1048576,220350,828226,21.01421356201172,78.98578643798828,332379237,326126491,658505728,0.504747677760519,0.49525232223948096
Urban,LoveDa/Train/Train/Urban/images_png/2496.png,LoveDa/Train/Train/Urban/masks_png/2496.png,2496.png,1048576,220134,828442,20.993614196777344,79.00638580322266,332599371,326954933,659554304,0.5042789789754749,0.4957210210245251
Urban,LoveDa/Train/Train/Urban/images_png/2334.png,LoveDa/Train/Train/Urban/masks_png/2334.png,2334.png,1048576,219894,828682,20.970726013183594,79.0292739868164,332819265,327783615,660602880,0.5038114048185802,0.4961885951814197
Urban,LoveDa/Train/Train/Urban/images_png/1806.png,LoveDa/Train/Train/Urban/masks_png/1806.png,1806.png,1048576,219782,828794,20.960044860839844,79.03995513916016,333039047,328612409,661651456,0.5033451433982788,0.49665485660172115
Urban,LoveDa/Train/Train/Urban/images_png/2359.png,LoveDa/Train/Train/Urban/masks_png/2359.png,2359.png,1048576,218440,830136,20.832061767578125,79.16793823242188,333257487,329442545,662700032,0.5028783324398572,0.4971216675601428
Rural,LoveDa/Train/Train/Rural/images_png/728.png,LoveDa/Train/Train/Rural/masks_png/728.png,728.png,1048576,216546,832030,20.65143585205078,79.34856414794922,333474033,330274575,663748608,0.5024101429075991,0.4975898570924009
Urban,LoveDa/Train/Train/Urban/images_png/2044.png,LoveDa/Train/Train/Urban/masks_png/2044.png,2044.png,1048576,216420,832156,20.639419555664062,79.36058044433594,333690453,331106731,664797184,0.5019432407824399,0.4980567592175601
Rural,LoveDa/Train/Train/Rural/images_png/1080.png,LoveDa/Train/Train/Rural/masks_png/1080.png,1080.png,1048576,216048,832528,20.60394287109375,79.39605712890625,333906501,331939259,665845760,0.5014772505272092,0.4985227494727908
Rural,LoveDa/Train/Train/Rural/images_png/210.png,LoveDa/Train/Train/Rural/masks_png/210.png,210.png,1048576,215662,832914,20.56713104248047,79.43286895751953,334122163,332772173,666894336,0.5010121468478029,0.4989878531521971
Rural,LoveDa/Train/Train/Rural/images_png/517.png,LoveDa/Train/Train/Rural/masks_png/517.png,517.png,1048576,215604,832972,20.561599731445312,79.43840026855469,334337767,333605145,667942912,0.5005484166287553,0.49945158337124473
Urban,LoveDa/Train/Train/Urban/images_png/2318.png,LoveDa/Train/Train/Urban/masks_png/2318.png,2318.png,1048576,214113,834463,20.41940689086914,79.58059310913086,334551880,334439608,668991488,0.5000839113815451,0.4999160886184549
Urban,LoveDa/Train/Train/Urban/images_png/1981.png,LoveDa/Train/Train/Urban/masks_png/1981.png,1981.png,1048576,214091,834485,20.417308807373047,79.58269119262695,334765971,335274093,670040064,0.49962082715101647,0.5003791728489836
Urban,LoveDa/Train/Train/Urban/images_png/1759.png,LoveDa/Train/Train/Urban/masks_png/1759.png,1759.png,1048576,213549,835027,20.365619659423828,79.63438034057617,334979520,336109120,671088640,0.4991583824157715,0.5008416175842285
Rural,LoveDa/Train/Train/Rural/images_png/356.png,LoveDa/Train/Train/Rural/masks_png/356.png,356.png,1048576,213245,835331,20.33662796020508,79.66337203979492,335192765,336944451,672137216,0.4986969282772165,0.5013030717227834
Urban,LoveDa/Train/Train/Urban/images_png/2238.png,LoveDa/Train/Train/Urban/masks_png/2238.png,2238.png,1048576,213111,835465,20.32384872436523,79.67615127563477,335405876,337779916,673185792,0.49823671263697733,0.5017632873630227
Urban,LoveDa/Train/Train/Urban/images_png/1840.png,LoveDa/Train/Train/Urban/masks_png/1840.png,1840.png,1048576,212077,836499,20.225238800048828,79.77476119995117,335617953,338616415,674234368,0.49777639486926895,0.502223605130731
Rural,LoveDa/Train/Train/Rural/images_png/750.png,LoveDa/Train/Train/Rural/masks_png/750.png,750.png,1048576,210564,838012,20.08094787597656,79.91905212402344,335828517,339454427,675282944,0.4973152661175461,0.5026847338824538
Urban,LoveDa/Train/Train/Urban/images_png/1487.png,LoveDa/Train/Train/Urban/masks_png/1487.png,1487.png,1048576,209591,838985,19.98815536499023,80.01184463500977,336038108,340293412,676331520,0.4968541285788366,0.5031458714211634
Rural,LoveDa/Train/Train/Rural/images_png/351.png,LoveDa/Train/Train/Rural/masks_png/351.png,351.png,1048576,209081,839495,19.939517974853516,80.06048202514648,336247189,341132907,677380096,0.4963936658097495,0.5036063341902506
Rural,LoveDa/Train/Train/Rural/images_png/766.png,LoveDa/Train/Train/Rural/masks_png/766.png,766.png,1048576,207980,840596,19.834518432617188,80.16548156738281,336455169,341973503,678428672,0.49593300355088765,0.5040669964491123
Rural,LoveDa/Train/Train/Rural/images_png/1151.png,LoveDa/Train/Train/Rural/masks_png/1151.png,1151.png,1048576,207884,840692,19.825363159179688,80.17463684082031,336663053,342814195,679477248,0.4954736218040372,0.5045263781959628
Rural,LoveDa/Train/Train/Rural/images_png/288.png,LoveDa/Train/Train/Rural/masks_png/288.png,288.png,1048576,207574,841002,19.795799255371097,80.2042007446289,336870627,343655197,680525824,0.4950152001873187,0.5049847998126813
Urban,LoveDa/Train/Train/Urban/images_png/2469.png,LoveDa/Train/Train/Urban/masks_png/2469.png,2469.png,1048576,207144,841432,19.754791259765625,80.24520874023438,337077771,344496629,681574400,0.4945575582064115,0.5054424417935884
Urban,LoveDa/Train/Train/Urban/images_png/2178.png,LoveDa/Train/Train/Urban/masks_png/2178.png,2178.png,1048576,207111,841465,19.751644134521484,80.24835586547852,337284882,345338094,682622976,0.49410127384871383,0.5058987261512862
Urban,LoveDa/Train/Train/Urban/images_png/2161.png,LoveDa/Train/Train/Urban/masks_png/2161.png,2161.png,1048576,206885,841691,19.730091094970703,80.2699089050293,337491767,346179785,683671552,0.4936460585681939,0.5063539414318061
Rural,LoveDa/Train/Train/Rural/images_png/1092.png,LoveDa/Train/Train/Rural/masks_png/1092.png,1092.png,1048576,206736,841840,19.71588134765625,80.28411865234375,337698503,347021625,684720128,0.4931920199080229,0.506807980091977
Urban,LoveDa/Train/Train/Urban/images_png/1766.png,LoveDa/Train/Train/Urban/masks_png/1766.png,1766.png,1048576,206701,841875,19.712543487548828,80.28745651245117,337905204,347863500,685768704,0.49273931870766735,0.5072606812923326
Rural,LoveDa/Train/Train/Rural/images_png/58.png,LoveDa/Train/Train/Rural/masks_png/58.png,58.png,1048576,206404,842172,19.68421936035156,80.31578063964844,338111608,348705672,686817280,0.4922875673716305,0.5077124326283695
Rural,LoveDa/Train/Train/Rural/images_png/11.png,LoveDa/Train/Train/Rural/masks_png/11.png,11.png,1048576,206139,842437,19.658946990966797,80.3410530090332,338317747,349548109,687865856,0.491836808076719,0.5081631919232811
Urban,LoveDa/Train/Train/Urban/images_png/1561.png,LoveDa/Train/Train/Urban/masks_png/1561.png,1561.png,1048576,204658,843918,19.51770782470703,80.48229217529297,338522405,350392027,688914432,0.49138527119722175,0.5086147288027782
Urban,LoveDa/Train/Train/Urban/images_png/2480.png,LoveDa/Train/Train/Urban/masks_png/2480.png,2480.png,1048576,204561,844015,19.50845718383789,80.49154281616211,338726966,351236042,689963008,0.4909349661829986,0.5090650338170014
Urban,LoveDa/Train/Train/Urban/images_png/1600.png,LoveDa/Train/Train/Urban/masks_png/1600.png,1600.png,1048576,203444,845132,19.401931762695312,80.59806823730469,338930410,352081174,691011584,0.49048441132934756,0.5095155886706525
Urban,LoveDa/Train/Train/Urban/images_png/1390.png,LoveDa/Train/Train/Urban/masks_png/1390.png,1390.png,1048576,203226,845350,19.381141662597656,80.61885833740234,339133636,352926524,692060160,0.4900349067919182,0.5099650932080818
Rural,LoveDa/Train/Train/Rural/images_png/302.png,LoveDa/Train/Train/Rural/masks_png/302.png,302.png,1048576,203006,845570,19.36016082763672,80.63983917236328,339336642,353772094,693108736,0.48958644491821846,0.5104135550817815
Rural,LoveDa/Train/Train/Rural/images_png/1272.png,LoveDa/Train/Train/Rural/masks_png/1272.png,1272.png,1048576,202621,845955,19.32344436645508,80.67655563354492,339539263,354618049,694157312,0.48913878328490473,0.5108612167150952
Urban,LoveDa/Train/Train/Urban/images_png/1807.png,LoveDa/Train/Train/Urban/masks_png/1807.png,1807.png,1048576,201862,846714,19.251060485839844,80.74893951416016,339741125,355464763,695205888,0.4886913803008527,0.5113086196991473
Urban,LoveDa/Train/Train/Urban/images_png/1605.png,LoveDa/Train/Train/Urban/masks_png/1605.png,1605.png,1048576,201555,847021,19.221782684326172,80.77821731567383,339942680,356311784,696254464,0.4882448839854045,0.5117551160145954
Rural,LoveDa/Train/Train/Rural/images_png/316.png,LoveDa/Train/Train/Rural/masks_png/316.png,316.png,1048576,201200,847376,19.18792724609375,80.81207275390625,340143880,357159160,697303040,0.4877992214116835,0.5122007785883165
Rural,LoveDa/Train/Train/Rural/images_png/724.png,LoveDa/Train/Train/Rural/masks_png/724.png,724.png,1048576,200476,848100,19.118881225585938,80.88111877441406,340344356,358007260,698351616,0.48735386043697504,0.512646139563025
Rural,LoveDa/Train/Train/Rural/images_png/691.png,LoveDa/Train/Train/Rural/masks_png/691.png,691.png,1048576,200382,848194,19.10991668701172,80.89008331298828,340544738,358855454,699400192,0.486909700476605,0.513090299523395
Rural,LoveDa/Train/Train/Rural/images_png/263.png,LoveDa/Train/Train/Rural/masks_png/263.png,263.png,1048576,199869,848707,19.06099319458008,80.93900680541992,340744607,359704161,700448768,0.48646613794886423,0.5135338620511357
Rural,LoveDa/Train/Train/Rural/images_png/206.png,LoveDa/Train/Train/Rural/masks_png/206.png,206.png,1048576,199445,849131,19.020557403564453,80.97944259643555,340944052,360553292,701497344,0.4860232970461539,0.5139767029538461
Rural,LoveDa/Train/Train/Rural/images_png/1070.png,LoveDa/Train/Train/Rural/masks_png/1070.png,1070.png,1048576,199324,849252,19.009017944335938,80.99098205566406,341143376,361402544,702545920,0.4855816058258512,0.5144183941741488
Urban,LoveDa/Train/Train/Urban/images_png/1388.png,LoveDa/Train/Train/Urban/masks_png/1388.png,1388.png,1048576,197201,851375,18.80655288696289,81.19344711303711,341340577,362253919,703594496,0.48513821375885235,0.5148617862411476
Urban,LoveDa/Train/Train/Urban/images_png/2226.png,LoveDa/Train/Train/Urban/masks_png/2226.png,2226.png,1048576,197199,851377,18.80636215209961,81.19363784790039,341537776,363105296,704643072,0.48469613847278414,0.5153038615272159
Rural,LoveDa/Train/Train/Rural/images_png/1263.png,LoveDa/Train/Train/Rural/masks_png/1263.png,1263.png,1048576,194872,853704,18.584442138671875,81.41555786132812,341732648,363959000,705691648,0.4842520794577974,0.5157479205422026
Rural,LoveDa/Train/Train/Rural/images_png/320.png,LoveDa/Train/Train/Rural/masks_png/320.png,320.png,1048576,194537,854039,18.552494049072266,81.44750595092773,341927185,364813039,706740224,0.48380886411808366,0.5161911358819163
Urban,LoveDa/Train/Train/Urban/images_png/1742.png,LoveDa/Train/Train/Urban/masks_png/1742.png,1742.png,1048576,193771,854805,18.479442596435547,81.52055740356445,342120956,365667844,707788800,0.4833658797652633,0.5166341202347366
Urban,LoveDa/Train/Train/Urban/images_png/1910.png,LoveDa/Train/Train/Urban/masks_png/1910.png,1910.png,1048576,193424,855152,18.44635009765625,81.55364990234375,342314380,366522996,708837376,0.4829237164830315,0.5170762835169685
Rural,LoveDa/Train/Train/Rural/images_png/148.png,LoveDa/Train/Train/Rural/masks_png/148.png,148.png,1048576,192492,856084,18.357467651367188,81.64253234863281,342506872,367379080,709885952,0.482481546556932,0.517518453443068
Urban,LoveDa/Train/Train/Urban/images_png/2197.png,LoveDa/Train/Train/Urban/masks_png/2197.png,2197.png,1048576,191639,856937,18.276119232177734,81.72388076782227,342698511,368236017,710934528,0.4820394811377061,0.5179605188622939
Rural,LoveDa/Train/Train/Rural/images_png/1013.png,LoveDa/Train/Train/Rural/masks_png/1013.png,1013.png,1048576,191537,857039,18.26639175415039,81.73360824584961,342890048,369093056,711983104,0.48159857456392674,0.5184014254360733
Urban,LoveDa/Train/Train/Urban/images_png/1841.png,LoveDa/Train/Train/Urban/masks_png/1841.png,1841.png,1048576,190585,857991,18.175601959228516,81.82439804077148,343080633,369951047,713031680,0.4811576296301449,0.5188423703698551
Rural,LoveDa/Train/Train/Rural/images_png/261.png,LoveDa/Train/Train/Rural/masks_png/261.png,261.png,1048576,190038,858538,18.123435974121097,81.8765640258789,343270671,370809585,714080256,0.48071721366848713,0.5192827863315128
Rural,LoveDa/Train/Train/Rural/images_png/560.png,LoveDa/Train/Train/Rural/masks_png/560.png,560.png,1048576,188297,860279,17.957401275634766,82.04259872436523,343458968,371669864,715128832,0.48027565472286815,0.5197243452771318
Urban,LoveDa/Train/Train/Urban/images_png/1821.png,LoveDa/Train/Train/Urban/masks_png/1821.png,1821.png,1048576,188143,860433,17.94271469116211,82.05728530883789,343647111,372530297,716177408,0.4798351737451065,0.5201648262548936
Urban,LoveDa/Train/Train/Urban/images_png/1960.png,LoveDa/Train/Train/Urban/masks_png/1960.png,1960.png,1048576,187908,860668,17.920303344726562,82.07969665527344,343835019,373390965,717225984,0.4793956530721564,0.5206043469278436
Urban,LoveDa/Train/Train/Urban/images_png/2268.png,LoveDa/Train/Train/Urban/masks_png/2268.png,2268.png,1048576,187722,860854,17.902565002441406,82.0974349975586,344022741,374251819,718274560,0.4789571567173422,0.5210428432826578
Urban,LoveDa/Train/Train/Urban/images_png/2519.png,LoveDa/Train/Train/Urban/masks_png/2519.png,2519.png,1048576,187614,860962,17.89226531982422,82.10773468017578,344210355,375112781,719323136,0.47851978863641054,0.5214802113635895
Urban,LoveDa/Train/Train/Urban/images_png/1547.png,LoveDa/Train/Train/Urban/masks_png/1547.png,1547.png,1048576,187591,860985,17.890071868896484,82.10992813110352,344397946,375973766,720371712,0.47808366189704016,0.5219163381029598
Rural,LoveDa/Train/Train/Rural/images_png/515.png,LoveDa/Train/Train/Rural/masks_png/515.png,515.png,1048576,186798,861778,17.81444549560547,82.18555450439453,344584744,376835544,721420288,0.47764770374741666,0.5223522962525834
Urban,LoveDa/Train/Train/Urban/images_png/2201.png,LoveDa/Train/Train/Urban/masks_png/2201.png,2201.png,1048576,186392,862184,17.775726318359375,82.22427368164062,344771136,377697728,722468864,0.4772124491166999,0.5227875508833001
Rural,LoveDa/Train/Train/Rural/images_png/1000.png,LoveDa/Train/Train/Rural/masks_png/1000.png,1000.png,1048576,186060,862516,17.744064331054688,82.25593566894531,344957196,378560244,723517440,0.47677799722422726,0.5232220027757728
Rural,LoveDa/Train/Train/Rural/images_png/1174.png,LoveDa/Train/Train/Rural/masks_png/1174.png,1174.png,1048576,185109,863467,17.653369903564453,82.34663009643555,345142305,379423711,724566016,0.47634349028039424,0.5236565097196058
Urban,LoveDa/Train/Train/Urban/images_png/1752.png,LoveDa/Train/Train/Urban/masks_png/1752.png,1752.png,1048576,185089,863487,17.65146255493164,82.34853744506836,345327394,380287198,725614592,0.4759102115741355,0.5240897884258645
Rural,LoveDa/Train/Train/Rural/images_png/321.png,LoveDa/Train/Train/Rural/masks_png/321.png,321.png,1048576,184601,863975,17.604923248291016,82.39507675170898,345511995,381151173,726663168,0.47547751174860703,0.524522488251393
Urban,LoveDa/Train/Train/Urban/images_png/2157.png,LoveDa/Train/Train/Urban/masks_png/2157.png,2157.png,1048576,184453,864123,17.590808868408203,82.4091911315918,345696448,382015296,727711744,0.4750458555194074,0.5249541444805926
Urban,LoveDa/Train/Train/Urban/images_png/2191.png,LoveDa/Train/Train/Urban/masks_png/2191.png,2191.png,1048576,183988,864588,17.546463012695312,82.45353698730469,345880436,382879884,728760320,0.4746148033965406,0.5253851966034594
Rural,LoveDa/Train/Train/Rural/images_png/157.png,LoveDa/Train/Train/Rural/masks_png/157.png,157.png,1048576,183348,865228,17.485427856445312,82.51457214355469,346063784,383745112,729808896,0.47418411298729907,0.5258158870127009
Urban,LoveDa/Train/Train/Urban/images_png/1982.png,LoveDa/Train/Train/Urban/masks_png/1982.png,1982.png,1048576,182989,865587,17.451190948486328,82.54880905151367,346246773,384610699,730857472,0.47375416721469876,0.5262458327853012
Rural,LoveDa/Train/Train/Rural/images_png/226.png,LoveDa/Train/Train/Rural/masks_png/226.png,226.png,1048576,182094,866482,17.36583709716797,82.63416290283203,346428867,385477181,731906048,0.47332423054386347,0.5266757694561366
Rural,LoveDa/Train/Train/Rural/images_png/190.png,LoveDa/Train/Train/Rural/masks_png/190.png,190.png,1048576,181619,866957,17.320537567138672,82.67946243286133,346610486,386344138,732954624,0.4728948759589243,0.5271051240410757
Rural,LoveDa/Train/Train/Rural/images_png/611.png,LoveDa/Train/Train/Rural/masks_png/611.png,611.png,1048576,181613,866963,17.319965362548828,82.68003463745117,346792099,387211101,734003200,0.4724667399270194,0.5275332600729806
Urban,LoveDa/Train/Train/Urban/images_png/2120.png,LoveDa/Train/Train/Urban/masks_png/2120.png,2120.png,1048576,181600,866976,17.3187255859375,82.6812744140625,346973699,388078077,735051776,0.4720398077100898,0.5279601922899102
Urban,LoveDa/Train/Train/Urban/images_png/1768.png,LoveDa/Train/Train/Urban/masks_png/1768.png,1768.png,1048576,181179,867397,17.278575897216797,82.7214241027832,347154878,388945474,736100352,0.4716135198913748,0.5283864801086252
Rural,LoveDa/Train/Train/Rural/images_png/27.png,LoveDa/Train/Train/Rural/masks_png/27.png,27.png,1048576,181048,867528,17.266082763671875,82.73391723632812,347335926,389813002,737148928,0.47118826712856593,0.5288117328714341
Rural,LoveDa/Train/Train/Rural/images_png/595.png,LoveDa/Train/Train/Rural/masks_png/595.png,595.png,1048576,180208,868368,17.18597412109375,82.81402587890625,347516134,390681370,738197504,0.470763084563342,0.529236915436658
Rural,LoveDa/Train/Train/Rural/images_png/436.png,LoveDa/Train/Train/Rural/masks_png/436.png,436.png,1048576,180208,868368,17.18597412109375,82.81402587890625,347696342,391549738,739246080,0.4703391081897925,0.5296608918102075
Urban,LoveDa/Train/Train/Urban/images_png/2240.png,LoveDa/Train/Train/Urban/masks_png/2240.png,2240.png,1048576,179972,868604,17.163467407226562,82.83653259277344,347876314,392418342,740294656,0.4699160140904759,0.5300839859095241
Rural,LoveDa/Train/Train/Rural/images_png/240.png,LoveDa/Train/Train/Rural/masks_png/240.png,240.png,1048576,179506,869070,17.11902618408203,82.88097381591797,348055820,393287412,741343232,0.4694934882739983,0.5305065117260017
Urban,LoveDa/Train/Train/Urban/images_png/2200.png,LoveDa/Train/Train/Urban/masks_png/2200.png,2200.png,1048576,179181,869395,17.088031768798828,82.91196823120117,348235001,394156807,742391808,0.4690717182590463,0.5309282817409537
Urban,LoveDa/Train/Train/Urban/images_png/1623.png,LoveDa/Train/Train/Urban/masks_png/1623.png,1623.png,1048576,178667,869909,17.039012908935547,82.96098709106445,348413668,395026716,743440384,0.4686504466241102,0.5313495533758897
Rural,LoveDa/Train/Train/Rural/images_png/1242.png,LoveDa/Train/Train/Rural/masks_png/1242.png,1242.png,1048576,178647,869929,17.037105560302734,82.96289443969727,348592315,395896645,744488960,0.46823033480577064,0.5317696651942293
Rural,LoveDa/Train/Train/Rural/images_png/464.png,LoveDa/Train/Train/Rural/masks_png/464.png,464.png,1048576,178451,870125,17.018413543701172,82.98158645629883,348770766,396766770,745537536,0.4678111418390073,0.5321888581609927
Rural,LoveDa/Train/Train/Rural/images_png/1311.png,LoveDa/Train/Train/Rural/masks_png/1311.png,1311.png,1048576,177372,871204,16.915512084960938,83.08448791503906,348948138,397637974,746586112,0.4673916811353705,0.5326083188646296
Urban,LoveDa/Train/Train/Urban/images_png/1504.png,LoveDa/Train/Train/Urban/masks_png/1504.png,1504.png,1048576,176207,872369,16.80440902709961,83.19559097290039,349124345,398510343,747634688,0.4669718387919422,0.5330281612080578
Rural,LoveDa/Train/Train/Rural/images_png/502.png,LoveDa/Train/Train/Rural/masks_png/502.png,502.png,1048576,176073,872503,16.791629791259766,83.20837020874023,349300418,399382846,748683264,0.46655299349659296,0.533447006503407
Rural,LoveDa/Train/Train/Rural/images_png/1094.png,LoveDa/Train/Train/Rural/masks_png/1094.png,1094.png,1048576,176028,872548,16.787338256835938,83.21266174316406,349476446,400255394,749731840,0.466135259775015,0.533864740224985
Urban,LoveDa/Train/Train/Urban/images_png/1939.png,LoveDa/Train/Train/Urban/masks_png/1939.png,1939.png,1048576,175808,872768,16.766357421875,83.233642578125,349652254,401128162,750780416,0.4657183998789867,0.5342816001210133
Rural,LoveDa/Train/Train/Rural/images_png/761.png,LoveDa/Train/Train/Rural/masks_png/761.png,761.png,1048576,175511,873065,16.738033294677734,83.26196670532227,349827765,402001227,751828992,0.46530230773542713,0.5346976922645729
Urban,LoveDa/Train/Train/Urban/images_png/2063.png,LoveDa/Train/Train/Urban/masks_png/2063.png,2063.png,1048576,175104,873472,16.69921875,83.30078125,350002869,402874699,752877568,0.4648868340303639,0.5351131659696361
Rural,LoveDa/Train/Train/Rural/images_png/418.png,LoveDa/Train/Train/Rural/masks_png/418.png,418.png,1048576,173954,874622,16.58954620361328,83.41045379638672,350176823,403749321,753926144,0.4644709906757127,0.5355290093242874
Urban,LoveDa/Train/Train/Urban/images_png/1870.png,LoveDa/Train/Train/Urban/masks_png/1870.png,1870.png,1048576,173546,875030,16.550636291503906,83.4493637084961,350350369,404624351,754974720,0.46405576202604504,0.535944237973955
Rural,LoveDa/Train/Train/Rural/images_png/848.png,LoveDa/Train/Train/Rural/masks_png/848.png,848.png,1048576,172680,875896,16.468048095703125,83.53195190429688,350523049,405500247,756023296,0.46364053972220454,0.5363594602777955
Rural,LoveDa/Train/Train/Rural/images_png/135.png,LoveDa/Train/Train/Rural/masks_png/135.png,135.png,1048576,172005,876571,16.403675079345703,83.5963249206543,350695054,406376818,757071872,0.4632255760256273,0.5367744239743727
Urban,LoveDa/Train/Train/Urban/images_png/2251.png,LoveDa/Train/Train/Urban/masks_png/2251.png,2251.png,1048576,170867,877709,16.295146942138672,83.70485305786133,350865921,407254527,758120448,0.4628102591423573,0.5371897408576427
Urban,LoveDa/Train/Train/Urban/images_png/2409.png,LoveDa/Train/Train/Urban/masks_png/2409.png,2409.png,1048576,170782,877794,16.28704071044922,83.71295928955078,351036703,408132321,759169024,0.46239597757876905,0.537604022421231
Rural,LoveDa/Train/Train/Rural/images_png/545.png,LoveDa/Train/Train/Rural/masks_png/545.png,545.png,1048576,170490,878086,16.259193420410156,83.74080657958984,351207193,409010407,760217600,0.46198245476032124,0.5380175452396787
Urban,LoveDa/Train/Train/Urban/images_png/1400.png,LoveDa/Train/Train/Urban/masks_png/1400.png,1400.png,1048576,169368,879208,16.152191162109375,83.84780883789062,351376561,409889615,761266176,0.4615685972628843,0.5384314027371156
Urban,LoveDa/Train/Train/Urban/images_png/1786.png,LoveDa/Train/Train/Urban/masks_png/1786.png,1786.png,1048576,169258,879318,16.141700744628906,83.8582992553711,351545819,410768933,762314752,0.46115573400316406,0.5388442659968359
