scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage
Rural,LoveDa/Train/Train/Rural/images_png/250.png,LoveDa/Train/Train/Rural/masks_png/250.png,250.png,1048576,1048576,0,100.0,0.0
Rural,LoveDa/Train/Train/Rural/images_png/244.png,LoveDa/Train/Train/Rural/masks_png/244.png,244.png,1048576,139389,909187,13.293170928955078,86.70682907104492
Rural,LoveDa/Train/Train/Rural/images_png/522.png,LoveDa/Train/Train/Rural/masks_png/522.png,522.png,1048576,152418,896158,14.535713195800781,85.46428680419922
Rural,LoveDa/Train/Train/Rural/images_png/278.png,LoveDa/Train/Train/Rural/masks_png/278.png,278.png,1048576,63341,985235,6.040668487548828,93.95933151245117
Rural,LoveDa/Train/Train/Rural/images_png/1061.png,LoveDa/Train/Train/Rural/masks_png/1061.png,1061.png,1048576,1045897,2679,99.74451065063477,0.2554893493652344
Rural,LoveDa/Train/Train/Rural/images_png/293.png,LoveDa/Train/Train/Rural/masks_png/293.png,293.png,1048576,869343,179233,82.90700912475586,17.09299087524414
Rural,LoveDa/Train/Train/Rural/images_png/287.png,LoveDa/Train/Train/Rural/masks_png/287.png,287.png,1048576,32059,1016517,3.057384490966797,96.9426155090332
Rural,LoveDa/Train/Train/Rural/images_png/1075.png,LoveDa/Train/Train/Rural/masks_png/1075.png,1075.png,1048576,59947,988629,5.716991424560547,94.28300857543945
Rural,LoveDa/Train/Train/Rural/images_png/1049.png,LoveDa/Train/Train/Rural/masks_png/1049.png,1049.png,1048576,1007989,40587,96.12932205200195,3.870677947998047
Rural,LoveDa/Train/Train/Rural/images_png/1048.png,LoveDa/Train/Train/Rural/masks_png/1048.png,1048.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/286.png,LoveDa/Train/Train/Rural/masks_png/286.png,286.png,1048576,457366,591210,43.617820739746094,56.382179260253906
Rural,LoveDa/Train/Train/Rural/images_png/1074.png,LoveDa/Train/Train/Rural/masks_png/1074.png,1074.png,1048576,696716,351860,66.44401550292969,33.55598449707031
Rural,LoveDa/Train/Train/Rural/images_png/1060.png,LoveDa/Train/Train/Rural/masks_png/1060.png,1060.png,1048576,85239,963337,8.129024505615234,91.87097549438477
Rural,LoveDa/Train/Train/Rural/images_png/292.png,LoveDa/Train/Train/Rural/masks_png/292.png,292.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/279.png,LoveDa/Train/Train/Rural/masks_png/279.png,279.png,1048576,846191,202385,80.69906234741211,19.30093765258789
Rural,LoveDa/Train/Train/Rural/images_png/245.png,LoveDa/Train/Train/Rural/masks_png/245.png,245.png,1048576,854,1047722,0.08144378662109375,99.9185562133789
Rural,LoveDa/Train/Train/Rural/images_png/523.png,LoveDa/Train/Train/Rural/masks_png/523.png,523.png,1048576,416504,632072,39.720916748046875,60.279083251953125
Rural,LoveDa/Train/Train/Rural/images_png/537.png,LoveDa/Train/Train/Rural/masks_png/537.png,537.png,1048576,1048576,0,100.0,0.0
Rural,LoveDa/Train/Train/Rural/images_png/251.png,LoveDa/Train/Train/Rural/masks_png/251.png,251.png,1048576,23459,1025117,2.237224578857422,97.76277542114258
Rural,LoveDa/Train/Train/Rural/images_png/906.png,LoveDa/Train/Train/Rural/masks_png/906.png,906.png,1048576,470492,578084,44.86961364746094,55.13038635253906
Rural,LoveDa/Train/Train/Rural/images_png/912.png,LoveDa/Train/Train/Rural/masks_png/912.png,912.png,1048576,10876,1037700,1.0372161865234375,98.96278381347656
Rural,LoveDa/Train/Train/Rural/images_png/1276.png,LoveDa/Train/Train/Rural/masks_png/1276.png,1276.png,1048576,690629,357947,65.8635139465332,34.1364860534668
Rural,LoveDa/Train/Train/Rural/images_png/1262.png,LoveDa/Train/Train/Rural/masks_png/1262.png,1262.png,1048576,60331,988245,5.753612518310547,94.24638748168945
Rural,LoveDa/Train/Train/Rural/images_png/1289.png,LoveDa/Train/Train/Rural/masks_png/1289.png,1289.png,1048576,8217,1040359,0.7836341857910156,99.21636581420898
Rural,LoveDa/Train/Train/Rural/images_png/709.png,LoveDa/Train/Train/Rural/masks_png/709.png,709.png,1048576,37565,1011011,3.582477569580078,96.41752243041992
Rural,LoveDa/Train/Train/Rural/images_png/721.png,LoveDa/Train/Train/Rural/masks_png/721.png,721.png,1048576,12425,1036151,1.1849403381347656,98.81505966186523
Rural,LoveDa/Train/Train/Rural/images_png/735.png,LoveDa/Train/Train/Rural/masks_png/735.png,735.png,1048576,44501,1004075,4.243946075439453,95.75605392456055
Rural,LoveDa/Train/Train/Rural/images_png/32.png,LoveDa/Train/Train/Rural/masks_png/32.png,32.png,1048576,19389,1029187,1.8490791320800781,98.15092086791992
Rural,LoveDa/Train/Train/Rural/images_png/872.png,LoveDa/Train/Train/Rural/masks_png/872.png,872.png,1048576,676266,372310,64.4937515258789,35.506248474121094
Rural,LoveDa/Train/Train/Rural/images_png/26.png,LoveDa/Train/Train/Rural/masks_png/26.png,26.png,1048576,236006,812570,22.507286071777344,77.49271392822266
Rural,LoveDa/Train/Train/Rural/images_png/866.png,LoveDa/Train/Train/Rural/masks_png/866.png,866.png,1048576,36785,1011791,3.5080909729003906,96.49190902709961
Rural,LoveDa/Train/Train/Rural/images_png/696.png,LoveDa/Train/Train/Rural/masks_png/696.png,696.png,1048576,19371,1029205,1.8473625183105469,98.15263748168945
Rural,LoveDa/Train/Train/Rural/images_png/1302.png,LoveDa/Train/Train/Rural/masks_png/1302.png,1302.png,1048576,417961,630615,39.859867095947266,60.140132904052734
Rural,LoveDa/Train/Train/Rural/images_png/1316.png,LoveDa/Train/Train/Rural/masks_png/1316.png,1316.png,1048576,636785,411791,60.72854995727539,39.27145004272461
Rural,LoveDa/Train/Train/Rural/images_png/682.png,LoveDa/Train/Train/Rural/masks_png/682.png,682.png,1048576,12545,1036031,1.1963844299316406,98.80361557006836
Rural,LoveDa/Train/Train/Rural/images_png/669.png,LoveDa/Train/Train/Rural/masks_png/669.png,669.png,1048576,3705,1044871,0.3533363342285156,99.64666366577148
Rural,LoveDa/Train/Train/Rural/images_png/655.png,LoveDa/Train/Train/Rural/masks_png/655.png,655.png,1048576,112527,936049,10.73141098022461,89.26858901977539
Rural,LoveDa/Train/Train/Rural/images_png/133.png,LoveDa/Train/Train/Rural/masks_png/133.png,133.png,1048576,1039668,8908,99.15046691894531,0.8495330810546875
Rural,LoveDa/Train/Train/Rural/images_png/127.png,LoveDa/Train/Train/Rural/masks_png/127.png,127.png,1048576,408530,640046,38.96045684814453,61.03954315185547
Rural,LoveDa/Train/Train/Rural/images_png/899.png,LoveDa/Train/Train/Rural/masks_png/899.png,899.png,1048576,436328,612248,41.611480712890625,58.388519287109375
Rural,LoveDa/Train/Train/Rural/images_png/641.png,LoveDa/Train/Train/Rural/masks_png/641.png,641.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1128.png,LoveDa/Train/Train/Rural/masks_png/1128.png,1128.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1100.png,LoveDa/Train/Train/Rural/masks_png/1100.png,1100.png,1048576,42676,1005900,4.0699005126953125,95.93009948730469
Rural,LoveDa/Train/Train/Rural/images_png/494.png,LoveDa/Train/Train/Rural/masks_png/494.png,494.png,1048576,8960,1039616,0.8544921875,99.1455078125
Rural,LoveDa/Train/Train/Rural/images_png/480.png,LoveDa/Train/Train/Rural/masks_png/480.png,480.png,1048576,1013413,35163,96.6465950012207,3.353404998779297
Rural,LoveDa/Train/Train/Rural/images_png/1114.png,LoveDa/Train/Train/Rural/masks_png/1114.png,1114.png,1048576,9908,1038668,0.9449005126953125,99.05509948730469
Rural,LoveDa/Train/Train/Rural/images_png/319.png,LoveDa/Train/Train/Rural/masks_png/319.png,319.png,1048576,409231,639345,39.02730941772461,60.97269058227539
Rural,LoveDa/Train/Train/Rural/images_png/331.png,LoveDa/Train/Train/Rural/masks_png/331.png,331.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/457.png,LoveDa/Train/Train/Rural/masks_png/457.png,457.png,1048576,153166,895410,14.607048034667969,85.39295196533203
Rural,LoveDa/Train/Train/Rural/images_png/443.png,LoveDa/Train/Train/Rural/masks_png/443.png,443.png,1048576,1034392,14184,98.64730834960938,1.352691650390625
Rural,LoveDa/Train/Train/Rural/images_png/325.png,LoveDa/Train/Train/Rural/masks_png/325.png,325.png,1048576,336754,711822,32.11536407470703,67.88463592529297
Rural,LoveDa/Train/Train/Rural/images_png/455.png,LoveDa/Train/Train/Rural/masks_png/455.png,455.png,1048576,631167,417409,60.19277572631836,39.80722427368164
Rural,LoveDa/Train/Train/Rural/images_png/333.png,LoveDa/Train/Train/Rural/masks_png/333.png,333.png,1048576,993430,55146,94.7408676147461,5.259132385253906
Rural,LoveDa/Train/Train/Rural/images_png/327.png,LoveDa/Train/Train/Rural/masks_png/327.png,327.png,1048576,351315,697261,33.50400924682617,66.49599075317383
Rural,LoveDa/Train/Train/Rural/images_png/441.png,LoveDa/Train/Train/Rural/masks_png/441.png,441.png,1048576,5840,1042736,0.55694580078125,99.44305419921875
Rural,LoveDa/Train/Train/Rural/images_png/469.png,LoveDa/Train/Train/Rural/masks_png/469.png,469.png,1048576,28214,1020362,2.6906967163085938,97.3093032836914
Rural,LoveDa/Train/Train/Rural/images_png/496.png,LoveDa/Train/Train/Rural/masks_png/496.png,496.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1102.png,LoveDa/Train/Train/Rural/masks_png/1102.png,1102.png,1048576,14791,1033785,1.4105796813964844,98.58942031860352
Rural,LoveDa/Train/Train/Rural/images_png/1116.png,LoveDa/Train/Train/Rural/masks_png/1116.png,1116.png,1048576,105602,942974,10.070991516113281,89.92900848388672
Rural,LoveDa/Train/Train/Rural/images_png/482.png,LoveDa/Train/Train/Rural/masks_png/482.png,482.png,1048576,55252,993324,5.2692413330078125,94.73075866699219
Rural,LoveDa/Train/Train/Rural/images_png/131.png,LoveDa/Train/Train/Rural/masks_png/131.png,131.png,1048576,490036,558540,46.73347473144531,53.26652526855469
Rural,LoveDa/Train/Train/Rural/images_png/657.png,LoveDa/Train/Train/Rural/masks_png/657.png,657.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/643.png,LoveDa/Train/Train/Rural/masks_png/643.png,643.png,1048576,6496,1042080,0.6195068359375,99.3804931640625
Rural,LoveDa/Train/Train/Rural/images_png/125.png,LoveDa/Train/Train/Rural/masks_png/125.png,125.png,1048576,11919,1036657,1.1366844177246094,98.86331558227539
Rural,LoveDa/Train/Train/Rural/images_png/119.png,LoveDa/Train/Train/Rural/masks_png/119.png,119.png,1048576,699911,348665,66.74871444702148,33.251285552978516
Rural,LoveDa/Train/Train/Rural/images_png/1300.png,LoveDa/Train/Train/Rural/masks_png/1300.png,1300.png,1048576,737929,310647,70.37439346313477,29.625606536865234
Rural,LoveDa/Train/Train/Rural/images_png/694.png,LoveDa/Train/Train/Rural/masks_png/694.png,694.png,1048576,125084,923492,11.928939819335938,88.07106018066406
Rural,LoveDa/Train/Train/Rural/images_png/858.png,LoveDa/Train/Train/Rural/masks_png/858.png,858.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/680.png,LoveDa/Train/Train/Rural/masks_png/680.png,680.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1314.png,LoveDa/Train/Train/Rural/masks_png/1314.png,1314.png,1048576,11218,1037358,1.0698318481445312,98.93016815185547
Rural,LoveDa/Train/Train/Rural/images_png/18.png,LoveDa/Train/Train/Rural/masks_png/18.png,18.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/870.png,LoveDa/Train/Train/Rural/masks_png/870.png,870.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/30.png,LoveDa/Train/Train/Rural/masks_png/30.png,30.png,1048576,38003,1010573,3.624248504638672,96.37575149536133
Rural,LoveDa/Train/Train/Rural/images_png/864.png,LoveDa/Train/Train/Rural/masks_png/864.png,864.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1328.png,LoveDa/Train/Train/Rural/masks_png/1328.png,1328.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/24.png,LoveDa/Train/Train/Rural/masks_png/24.png,24.png,1048576,16283,1032293,1.5528678894042969,98.4471321105957
Rural,LoveDa/Train/Train/Rural/images_png/723.png,LoveDa/Train/Train/Rural/masks_png/723.png,723.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/737.png,LoveDa/Train/Train/Rural/masks_png/737.png,737.png,1048576,82331,966245,7.851696014404297,92.1483039855957
Rural,LoveDa/Train/Train/Rural/images_png/1274.png,LoveDa/Train/Train/Rural/masks_png/1274.png,1274.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/938.png,LoveDa/Train/Train/Rural/masks_png/938.png,938.png,1048576,298135,750441,28.432369232177734,71.56763076782227
Rural,LoveDa/Train/Train/Rural/images_png/1260.png,LoveDa/Train/Train/Rural/masks_png/1260.png,1260.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1248.png,LoveDa/Train/Train/Rural/masks_png/1248.png,1248.png,1048576,11947,1036629,1.1393547058105469,98.86064529418945
Rural,LoveDa/Train/Train/Rural/images_png/904.png,LoveDa/Train/Train/Rural/masks_png/904.png,904.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/910.png,LoveDa/Train/Train/Rural/masks_png/910.png,910.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/521.png,LoveDa/Train/Train/Rural/masks_png/521.png,521.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/247.png,LoveDa/Train/Train/Rural/masks_png/247.png,247.png,1048576,510204,538372,48.65684509277344,51.34315490722656
Rural,LoveDa/Train/Train/Rural/images_png/253.png,LoveDa/Train/Train/Rural/masks_png/253.png,253.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/535.png,LoveDa/Train/Train/Rural/masks_png/535.png,535.png,1048576,103214,945362,9.843254089355469,90.15674591064453
Rural,LoveDa/Train/Train/Rural/images_png/1089.png,LoveDa/Train/Train/Rural/masks_png/1089.png,1089.png,1048576,247509,801067,23.604297637939453,76.39570236206055
Rural,LoveDa/Train/Train/Rural/images_png/509.png,LoveDa/Train/Train/Rural/masks_png/509.png,509.png,1048576,541,1048035,0.051593780517578125,99.94840621948242
Rural,LoveDa/Train/Train/Rural/images_png/1076.png,LoveDa/Train/Train/Rural/masks_png/1076.png,1076.png,1048576,542056,506520,51.694488525390625,48.305511474609375
Rural,LoveDa/Train/Train/Rural/images_png/284.png,LoveDa/Train/Train/Rural/masks_png/284.png,284.png,1048576,378230,670346,36.070823669433594,63.929176330566406
Rural,LoveDa/Train/Train/Rural/images_png/290.png,LoveDa/Train/Train/Rural/masks_png/290.png,290.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1062.png,LoveDa/Train/Train/Rural/masks_png/1062.png,1062.png,1048576,841948,206628,80.29441833496094,19.705581665039062
Rural,LoveDa/Train/Train/Rural/images_png/291.png,LoveDa/Train/Train/Rural/masks_png/291.png,291.png,1048576,7184,1041392,0.68511962890625,99.31488037109375
Rural,LoveDa/Train/Train/Rural/images_png/1063.png,LoveDa/Train/Train/Rural/masks_png/1063.png,1063.png,1048576,23917,1024659,2.280902862548828,97.71909713745117
Rural,LoveDa/Train/Train/Rural/images_png/1077.png,LoveDa/Train/Train/Rural/masks_png/1077.png,1077.png,1048576,609335,439241,58.110713958740234,41.889286041259766
Rural,LoveDa/Train/Train/Rural/images_png/285.png,LoveDa/Train/Train/Rural/masks_png/285.png,285.png,1048576,15971,1032605,1.5231132507324219,98.47688674926758
Rural,LoveDa/Train/Train/Rural/images_png/508.png,LoveDa/Train/Train/Rural/masks_png/508.png,508.png,1048576,1039503,9073,99.13473129272461,0.8652687072753906
Rural,LoveDa/Train/Train/Rural/images_png/1088.png,LoveDa/Train/Train/Rural/masks_png/1088.png,1088.png,1048576,238673,809903,22.76163101196289,77.23836898803711
Rural,LoveDa/Train/Train/Rural/images_png/252.png,LoveDa/Train/Train/Rural/masks_png/252.png,252.png,1048576,594660,453916,56.71119689941406,43.28880310058594
Rural,LoveDa/Train/Train/Rural/images_png/534.png,LoveDa/Train/Train/Rural/masks_png/534.png,534.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/520.png,LoveDa/Train/Train/Rural/masks_png/520.png,520.png,1048576,540355,508221,51.53226852416992,48.46773147583008
Rural,LoveDa/Train/Train/Rural/images_png/246.png,LoveDa/Train/Train/Rural/masks_png/246.png,246.png,1048576,67219,981357,6.410503387451172,93.58949661254883
Rural,LoveDa/Train/Train/Rural/images_png/911.png,LoveDa/Train/Train/Rural/masks_png/911.png,911.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/905.png,LoveDa/Train/Train/Rural/masks_png/905.png,905.png,1048576,630581,417995,60.13689041137695,39.86310958862305
Rural,LoveDa/Train/Train/Rural/images_png/1249.png,LoveDa/Train/Train/Rural/masks_png/1249.png,1249.png,1048576,265808,782768,25.34942626953125,74.65057373046875
Rural,LoveDa/Train/Train/Rural/images_png/1261.png,LoveDa/Train/Train/Rural/masks_png/1261.png,1261.png,1048576,718317,330259,68.50404739379883,31.495952606201172
Rural,LoveDa/Train/Train/Rural/images_png/939.png,LoveDa/Train/Train/Rural/masks_png/939.png,939.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1275.png,LoveDa/Train/Train/Rural/masks_png/1275.png,1275.png,1048576,472518,576058,45.062828063964844,54.937171936035156
Rural,LoveDa/Train/Train/Rural/images_png/736.png,LoveDa/Train/Train/Rural/masks_png/736.png,736.png,1048576,1767,1046809,0.16851425170898438,99.83148574829102
Rural,LoveDa/Train/Train/Rural/images_png/722.png,LoveDa/Train/Train/Rural/masks_png/722.png,722.png,1048576,14904,1033672,1.421356201171875,98.57864379882812
Rural,LoveDa/Train/Train/Rural/images_png/25.png,LoveDa/Train/Train/Rural/masks_png/25.png,25.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1329.png,LoveDa/Train/Train/Rural/masks_png/1329.png,1329.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/865.png,LoveDa/Train/Train/Rural/masks_png/865.png,865.png,1048576,3471,1045105,0.3310203552246094,99.66897964477539
Rural,LoveDa/Train/Train/Rural/images_png/31.png,LoveDa/Train/Train/Rural/masks_png/31.png,31.png,1048576,11095,1037481,1.0581016540527344,98.94189834594727
Rural,LoveDa/Train/Train/Rural/images_png/871.png,LoveDa/Train/Train/Rural/masks_png/871.png,871.png,1048576,1036409,12167,98.83966445922852,1.1603355407714844
Rural,LoveDa/Train/Train/Rural/images_png/19.png,LoveDa/Train/Train/Rural/masks_png/19.png,19.png,1048576,723584,324992,69.00634765625,30.99365234375
Rural,LoveDa/Train/Train/Rural/images_png/1315.png,LoveDa/Train/Train/Rural/masks_png/1315.png,1315.png,1048576,155001,893575,14.782047271728516,85.21795272827148
Rural,LoveDa/Train/Train/Rural/images_png/681.png,LoveDa/Train/Train/Rural/masks_png/681.png,681.png,1048576,40761,1007815,3.8872718811035156,96.11272811889648
Rural,LoveDa/Train/Train/Rural/images_png/859.png,LoveDa/Train/Train/Rural/masks_png/859.png,859.png,1048576,854759,193817,81.51617050170898,18.483829498291016
Rural,LoveDa/Train/Train/Rural/images_png/695.png,LoveDa/Train/Train/Rural/masks_png/695.png,695.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1301.png,LoveDa/Train/Train/Rural/masks_png/1301.png,1301.png,1048576,7591,1040985,0.7239341735839844,99.27606582641602
Rural,LoveDa/Train/Train/Rural/images_png/118.png,LoveDa/Train/Train/Rural/masks_png/118.png,118.png,1048576,0,1048576,0.0,100.0
